temperature,irradiance,humidity,wind_speed,cloud_coverage,sunshine_hours,ambient_pressure,panel_tilt_angle,generated_power_kw
32.483570765056164,333.98606580725584,27.525504728148622,6.483180074520956,14.346945701802005,5.612647391653811,1006.4431228053855,25.857526043123272,0.8833130177480322
29.308678494144075,283.6542722675202,12.937709000065691,0.7410542257486707,15.144552193535732,7.270761782153796,1010.6428875514333,34.31811544780483,1.001909239555686
33.23844269050346,709.1441996349093,18.64206033045531,3.7546892846650035,43.27714843418189,5.140221606826155,1003.6053675801402,32.065621173807436,1.0268389392799961
37.61514928204013,765.1805811895209,37.10885194710013,8.038145451934467,59.56798241615295,0.32527982803479727,1024.192449175641,29.913748718243323,0.4570419849196265
28.829233126383322,225.26891586051363,74.20685436638503,4.334722327556344,8.061540516960175,9.402018031054906,1010.0554424241196,13.401612866577176,1.6798405766672406
28.8293152152541,948.9697969949518,55.76389146954406,9.971823539029504,93.95685890251657,0.12615869449984185,1027.5275554512618,31.61848871991145,0.21406994131716656
37.896064077536955,241.57702692117795,51.01341807651331,5.590592849466022,75.51336174451959,9.142678732529808,1028.2874785054091,25.00915469063544,0.6485440136456175
33.837173645764544,633.0370682408563,33.47910585664973,3.2116215263595347,58.66239182836627,10.719653925457472,1012.1895403527826,36.82298608318477,1.2865378967404253
27.65262807032524,767.2484155607332,84.54029755462531,2.2011132590475313,82.84386709389908,5.194079052686067,1002.9155126745266,37.59612802391628,0.535879626069546
32.712800217929825,896.7752989968685,41.76120329897533,3.5052053428616183,8.01867568121133,6.426509677173579,992.1410212226666,11.654697718053564,0.8325228186130795
27.682911535937688,771.2695457059423,16.96742134366172,3.725332737595508,47.68388777331244,5.723800711411846,998.2796292697321,34.619246810634365,0.7481470534379218
27.671351232148716,841.3824664558334,59.3653212894241,0.6871367772396098,63.00931268616634,4.670503423481266,999.2616517510133,11.130921712680118,0.67454215363201
31.20981135783017,471.5601540342449,19.107071478128113,3.6957419942677316,82.86529061182893,10.649094424444323,1026.784696274615,21.01508877085068,1.0561842858067567
20.43359877671101,851.8600909972098,37.61785142413537,4.642385197392249,78.34695600492677,10.727202128039886,1014.1582458722695,26.268999268632374,1.5543603533855175
21.375410837434835,264.0918771077401,50.592955097424706,7.227377522388046,27.706924971339962,4.029796375698414,1016.8960452409199,14.443023958813823,0.4491541076924693
27.188562353795135,915.8533248484221,79.93780197481406,6.56729484721608,94.08801695592042,7.380837048176376,990.7957899106488,32.3894143770723,1.0924974310724522
24.93584439832788,638.073900922989,49.48372642720949,7.087656552291542,12.434584143087035,11.12289074575037,1001.0203357078274,10.250641125164158,1.64462934975786
31.571236662976368,853.838215969995,66.18070128253314,0.08363681876857099,87.51336186211522,11.544701987296218,1021.8707977644628,15.057971453021105,1.3687330994306899
25.459879622393945,561.8546276146401,89.42534711992563,2.1766739958053605,97.09402496046185,6.107508485064571,1015.8677411238259,27.42390489560427,0.7674014513722553
22.938481493323543,714.8621561572199,20.519129591838528,6.616842883998565,17.715352322262557,5.433897663411921,1011.527947213144,31.431626861118772,1.001828651235557
37.32824384460777,621.1221287488906,31.97852204156156,4.839893681797472,72.20660642037853,3.3443317911423094,1018.6484235860012,37.49929308081748,0.21642242533915879
28.871118497567323,785.2716174042655,41.56608604781171,0.05313475668345946,4.028551877799846,11.50646247828492,1029.3579780613582,31.164899558038716,1.1112652648932584
30.33764102343962,265.3039856244717,43.74625428310651,8.044946424318223,40.542282513915495,1.7137716536744083,1010.7895753646295,30.153378107645977,0.3725747707968269
22.87625906893272,248.28166719245104,42.88168602124366,7.728095732903374,51.6283299197674,6.9579549125727,1013.6936980265807,21.83023439051993,0.903803768567166
27.278086377374088,397.6825872081172,82.6088802045244,5.484191629935626,58.064522590963406,3.3906032102236665,1014.9259691873131,10.038532765804042,0.9281649883582032
30.55461294854933,327.6357440905507,67.1226115573485,0.6646332577627212,93.59372482485595,3.3480994841735594,1036.9210963527398,13.604777762068657,0.46325463960492336
24.245032112888488,897.4268532737614,58.6324171272563,7.665150495325847,67.22506872941946,4.859623048514262,992.0064373558098,26.036636342681174,1.0645923390281515
31.87849009172836,375.37118988643545,34.74981742902257,5.8371358773136395,48.1277951219237,11.985515229787854,1019.832230147888,30.25389657533259,1.336982845302404
26.996806550405974,980.6922046553051,75.90323073770358,7.8195997715795915,80.96750362658894,0.6595956820778648,1011.8519775124093,22.523448516893875,0.56454173531922
28.541531251033618,469.5166334168855,86.40484091879911,7.517469923958404,95.05328209544089,6.942501818442377,1018.6677172618417,31.920370345851705,1.1936432642832862
26.991466938853016,345.6943325509594,75.69586260401812,8.03002071957837,2.2066148682290843,0.9908658964233261,1006.4262744600528,25.655868859965363,0.0
39.26139092254469,831.7588057139833,10.125208415317832,5.1800806640462485,98.25212722560387,1.8542499598862276,1012.5103496914155,12.225285867829367,0.6112124913279456
29.93251387631033,726.9662204007009,60.91210961467256,1.40324518193515,8.613213906368033,5.274755301274784,1020.114105794655,15.760487529038464,1.357309468960342
24.711445355220498,598.5565731625112,14.090830515368058,6.711574733796887,81.43867792687614,6.125521576157295,1044.1291020104384,35.19994669731829,0.9164389406302584
34.11272456051594,644.290840750105,30.60857762669775,6.204737850519706,28.033475255141248,3.105508900374288,1021.0803618940207,31.747382398733183,0.9777690589901243
23.895781750144888,775.3614226178111,14.761976027821735,7.422531871990872,13.217965775387174,3.797485570492994,1004.5193440196949,36.842859610374845,0.6750643812330825
31.044317975023777,382.76379306503895,58.30363623595102,1.698810060507353,43.98556397138349,1.0436042430711967,1008.762403179773,13.526717473628096,0.28435086704266704
20.201649380601122,997.0671328453935,64.92719307940854,1.9497519990028922,64.39565794476135,3.6386374061310063,1008.4658589161614,39.706676038452215,0.8386076750825633
23.359069755507846,979.8345297174264,19.159011045272408,8.904095172193285,38.0951845023475,11.59870127256653,995.0435682736999,16.28220141849801,1.2086501956156779
30.984306179345616,720.2605490775495,40.707110643598355,7.499777984520708,5.456540828269896,11.33648858006978,1009.6990980829856,10.35339628859926,1.3033228909403758
33.69233289997705,359.6339607433161,46.498920716443365,9.08228488700323,59.94611396587166,4.0185394816438205,1020.3282908182174,39.92268817160662,0.3373632702019034
30.85684140594985,744.1825939450331,39.52424174087333,7.587153211639207,90.24032761106747,6.8502472353451385,1000.2576788092321,18.432216563353393,1.1587288265997016
29.421758588058797,257.7587271833407,19.682000038815445,5.971553059903019,38.32153659472517,10.915144693331332,1023.484826510506,30.040583575376797,1.3969225333182078
28.494481522053555,224.52200176464484,43.515823214998036,6.5413273702787365,21.633277763082702,0.0742058716907601,1017.8777482108434,15.300469425289156,0.2074472793888517
22.607390048162863,406.14631080897095,70.09424382467344,8.891279239400099,44.25773459328154,9.728202844051102,1005.6576667802897,27.406855965974252,1.335391850939135
26.400778958026457,570.0983653914531,15.680613162660437,5.7880675451194055,4.836271104878087,11.380434633467027,1011.5847036266215,37.121049593636776,1.434217424616977
27.696806145201062,894.6180043267044,16.414401126552278,6.323913243283874,82.04875844802748,1.0959088120026848,1028.9832180764104,19.605435022853158,0.744725269211495
35.285611131094576,781.7352558130464,38.38170334687874,1.5647671600360058,82.63408109501867,1.9373722323950524,1020.3354781350587,30.107619281330777,0.5330699383036694
31.71809144784231,794.1652169599848,85.33805692951401,4.739212201161028,58.800046342962844,11.528955633256265,1013.0878365489815,15.637107663952495,1.5380509233622668
21.18479922318633,540.3946675584602,63.485811737833124,7.16397111958099,35.31028889383895,6.450481723684156,1010.6231668303901,28.74386196156176,0.8679891183778646
31.620419846973974,476.7479940375703,64.29359653380519,2.709426983163654,79.97833644457833,0.17035961366068442,1013.7660907045166,20.093510554525302,0.34232713335641624
28.074588597918417,496.83101038768217,38.9535992670292,2.022541805245349,55.46870247883672,3.09158398516235,1007.882364420577,16.33624775763855,0.4539982622889476
26.615389998470206,990.1196509888463,57.492863296683076,3.1382680822441555,82.59323085500162,5.399324091226315,991.9525049428098,19.395461521109056,1.177036971487916
33.058381444204336,232.08735312998598,10.81049472221947,2.4150062799283347,63.14587925830206,8.314906932297212,1033.4217791053472,15.365232055233982,0.6921721925786354
35.154997612479754,893.6251968979589,60.887683712763376,2.1491263703639585,78.44054732127972,8.797924537641595,1014.553249991994,37.05748323513649,1.0587711171159004
34.65640059558099,662.9403268579147,83.06295580609894,4.24850842868087,59.856299321776,11.945058155105473,1016.9814726512253,21.915606589513864,1.6386409558125856
25.803912383886807,550.8923353516724,59.005877467585535,9.07838513883534,41.41410682156662,3.4501343926051082,1012.420922501231,17.35837914923102,0.6009831304927862
28.453938120743928,780.2061283321092,79.89588747730761,5.070596467387183,95.79458599261376,6.4586412224217025,1005.6488319927541,23.45223523047799,0.8754456706868321
31.65631715701782,589.3351531397623,67.9178444372875,1.8792038081532303,54.11138248788448,6.39988257431526,1011.1407551905123,19.616085004194865,1.0950281523866436
34.877725635611796,898.7385904653285,19.644673312295218,0.7697166938087407,60.50895185405384,4.86774311336685,997.0060523780569,32.33257761439978,0.7890551339345651
27.60412881077355,920.5614912090068,82.19626458286734,6.961561451379252,22.048763941474924,2.0299427261090424,1035.7708649805331,39.136597356564835,0.64567381242849
29.071705116680914,537.3767414987643,15.31550754846199,3.827987644363878,62.565078942727645,11.72947875820611,1000.654880015776,23.141009700929406,1.6932754879058154
24.46832512996986,421.46223778804125,52.7173978038211,8.218309465853594,57.160764948294386,10.239806239999034,1002.6803371615282,35.83100199916721,1.521089255870686
24.018966879596647,673.8802628746898,21.370969903476613,6.595107686407702,18.483839794702494,5.979996339530846,1008.597407956136,26.975892206788586,1.2763146077011167
34.06262911197099,929.8906764933528,10.936528858472325,7.962414505413685,5.958709735314372,7.238945072208358,1025.8807572485239,14.717069952827003,1.1749663029115869
36.78120014285412,368.5297512045332,43.76274081021112,2.7194603941844875,60.43593197147711,2.7271326427159477,1013.1450899926266,30.718682262440247,0.677573805906409
29.63994939209833,698.3732668507862,33.6032566123325,6.9235892246105815,76.36922693503206,6.525444844700963,1000.6386420396954,25.403034913774604,0.7664790186729636
35.01766448946012,705.2481760740164,48.88003950380824,2.640619846937188,52.34013709220082,8.33964159745771,1025.5433836075733,29.518195697563105,0.9897825014731161
31.80818012523817,786.4904179322248,56.175990938764066,9.390684794502915,22.67726253196457,6.1820043406390655,1020.3100062678548,36.69062237714995,0.563007894340191
26.77440122697438,305.25414810180786,13.499125784715789,6.363742815333744,66.65219766930349,11.883422047019295,1018.3843495721645,23.21303711968138,1.64222767204591
31.80697802754207,772.6599717456709,19.84026360989965,3.245118001753421,8.010572660960225,7.336099874972714,1020.1573424117084,37.035328696520665,0.987130787728691
37.690182832329846,927.2260165325127,54.691391716034026,2.6951186229227266,44.183370480195464,4.451684551106029,1036.9436190058245,32.52007042844964,0.8782457343272029
29.820869804450243,343.74648709619356,37.45338825381266,1.909265850716435,16.33667583984202,9.265824331390057,1034.850948950361,24.658147776339543,0.9459699635016431
37.82321827907003,390.0346599391021,68.33387900395584,6.946409588937278,18.445905105988338,2.0455501389797046,1006.132846569967,28.09666406973891,0.5655480121510642
